 Nmin= 10000; Nmax= 20000;
13248;81;82;6552
13249;81;81;1132
13249;81;81;6051
13250;81;81;3990
13250;81;81;5072
13251;81;81;807
13252;81;81;3356
13252;81;81;6218
13253;81;81;155
13253;81;81;171
13253;81;81;1492
13253;81;81;5564
13253;81;81;5907
13253;81;81;5981
13254;81;82;155
13254;81;82;171
13254;81;82;188
13254;81;82;496
13254;81;82;788
13254;81;82;1308
13254;81;82;1777
13254;81;82;2028
13254;81;82;2180
13254;81;82;2554
13254;81;82;3110
13254;81;82;3852
13254;81;82;4130
13254;81;82;4361
13254;81;82;5109
13254;81;82;5590
13254;81;82;5726
13254;81;82;5790
13254;81;82;6131
13255;81;81;2292
13255;81;81;2747
13256;81;81;4254
13256;81;81;4952
13257;81;81;486
13257;81;81;4362
13258;81;81;4582
13259;81;81;1916
13259;81;81;2129
13259;81;81;3718
13259;81;81;3813
13260;81;82;178
13260;81;82;640
13260;81;82;1006
13260;81;82;1066
13260;81;82;1176
13260;81;82;1636
13260;81;82;2234
13260;81;82;2474
13260;81;82;2750
13260;81;82;2784
13260;81;82;3354
13260;81;82;3358
13260;81;82;3993
13260;81;82;4363
13260;81;82;4634
13260;81;82;4672
13260;81;82;5273
13260;81;82;5704
13260;81;82;6010
13260;81;82;6056
13260;81;82;6545
13261;81;81;1145
13261;81;81;4042
13262;81;81;1800
13262;81;81;2236
13262;81;81;6546
13263;81;81;6309
13264;81;81;654
13265;81;81;2102
13265;81;81;2783
13265;81;81;5275
13266;81;82;157
13266;81;82;169
13266;81;82;518
13266;81;82;688
13266;81;82;958
13266;81;82;1457
13266;81;82;1917
13266;81;82;2014
13266;81;82;2235
13266;81;82;2352
13266;81;82;2818
13266;81;82;2876
13266;81;82;3508
13266;81;82;3815
13266;81;82;5336
13266;81;82;5342
13266;81;82;5512
13266;81;82;6548
13267;81;81;157
13267;81;81;169
13267;81;81;3111
13267;81;81;4691
13268;81;81;818
13268;81;81;3356
13269;81;81;1779
13270;81;81;4752
13271;81;81;3074
13271;81;81;4097
13271;81;81;4476
13271;81;81;4480
13272;81;82;872
13272;81;82;1132
13272;81;82;1148
13272;81;82;1190
13272;81;82;1600
13272;81;82;2236
13272;81;82;3276
13272;81;82;3357
13272;81;82;4485
13272;81;82;4730
13272;81;82;4958
13272;81;82;5572
13272;81;82;6557
13273;81;81;2427
13273;81;81;3604
13274;81;81;1310
13274;81;81;6558
13275;81;81;1458
13276;81;81;1638
13277;81;81;159
13277;81;81;167
13277;81;81;3769
13277;81;81;5668
13278;81;82;142
13278;81;82;159
13278;81;82;167
13278;81;82;2018
13278;81;82;2054
13278;81;82;2130
13278;81;82;2296
13278;81;82;4373
13278;81;82;5190
13278;81;82;5517
13278;81;82;6400
13278;81;82;6472
13278;81;82;6556
13278;81;82;6560
13279;81;81;2622
13279;81;81;5343
13280;81;81;3278
13281;81;81;4374
13282;81;81;6558
13283;81;81;161
13283;81;81;165
13284;81;82;161
13284;81;82;163
13284;81;82;165
13284;81;82;327
13284;81;82;329
13284;81;82;485
13284;81;82;487
13284;81;82;655
13284;81;82;657
13284;81;82;809
13284;81;82;811
13284;81;82;819
13284;81;82;821
13284;81;82;1133
13284;81;82;1135
13284;81;82;1147
13284;81;82;1149
13284;81;82;1311
13284;81;82;1313
13284;81;82;1457
13284;81;82;1459
13284;81;82;1639
13284;81;82;1641
13284;81;82;1781
13284;81;82;1783
13284;81;82;1803
13284;81;82;1805
13284;81;82;2105
13284;81;82;2107
13284;81;82;2131
13284;81;82;2133
13284;81;82;2295
13284;81;82;2297
13284;81;82;2429
13284;81;82;2431
13284;81;82;2623
13284;81;82;2625
13284;81;82;2753
13284;81;82;2755
13284;81;82;2787
13284;81;82;2789
13284;81;82;2902
13284;81;82;3077
13284;81;82;3079
13284;81;82;3115
13284;81;82;3117
13284;81;82;3156
13284;81;82;3200
13284;81;82;3279
13284;81;82;3281
13284;81;82;3362
13284;81;82;3401
13284;81;82;3403
13284;81;82;3486
13284;81;82;3607
13284;81;82;3609
13284;81;82;3725
13284;81;82;3727
13284;81;82;3771
13284;81;82;3773
13284;81;82;4049
13284;81;82;4051
13284;81;82;4099
13284;81;82;4101
13284;81;82;4263
13284;81;82;4265
13284;81;82;4373
13284;81;82;4375
13284;81;82;4591
13284;81;82;4593
13284;81;82;4697
13284;81;82;4699
13284;81;82;4755
13284;81;82;4757
13284;81;82;5021
13284;81;82;5023
13284;81;82;5083
13284;81;82;5085
13284;81;82;5247
13284;81;82;5249
13284;81;82;5345
13284;81;82;5347
13284;81;82;5575
13284;81;82;5577
13284;81;82;5669
13284;81;82;5671
13284;81;82;5739
13284;81;82;5741
13284;81;82;5993
13284;81;82;5995
13284;81;82;6067
13284;81;82;6069
13284;81;82;6190
13284;81;82;6231
13284;81;82;6233
13284;81;82;6317
13284;81;82;6319
13284;81;82;6477
13284;81;82;6559
13284;81;82;6561
13285;81;81;163
13286;82;82;163
13286;82;82;1008
13286;82;82;2160
13286;82;82;2242
13286;82;82;3867
13286;82;82;4483
13286;82;82;5408
13286;82;82;6095
13286;82;82;6562
13287;82;82;163
13287;82;82;176
13287;82;82;610
13287;82;82;842
13287;82;82;1739
13287;82;82;1828
13287;82;82;1849
13287;82;82;1922
13287;82;82;2629
13287;82;82;2690
13287;82;82;2897
13287;82;82;3275
13287;82;82;3843
13287;82;82;4266
13287;82;82;4374
13287;82;82;4376
13287;82;82;4592
13287;82;82;5287
13287;82;82;5353
13287;82;82;5381
13287;82;82;5602
13287;82;82;5764
13287;82;82;5941
13287;82;82;6568
13288;82;82;176
13288;82;82;790
13288;82;82;1221
13288;82;82;1552
13288;82;82;1600
13288;82;82;2760
13288;82;82;3282
13288;82;82;3363
13288;82;82;3404
13288;82;82;3968
13288;82;82;3972
13288;82;82;4488
13288;82;82;4962
13288;82;82;5854
13288;82;82;5886
13288;82;82;6563
13289;82;82;176
13289;82;82;1440
13289;82;82;1873
13289;82;82;1877
13289;82;82;2626
13289;82;82;3278
13289;82;82;4484
13289;82;82;5002
13289;82;82;5251
13289;82;82;5347
13289;82;82;5349
13289;82;82;5925
13289;82;82;6569
13290;82;82;176
13290;82;82;470
13290;82;82;674
13290;82;82;1280
13290;82;82;2134
13290;82;82;2296
13290;82;82;2628
13290;82;82;2834
13290;82;82;3286
13290;82;82;3368
13290;82;82;3638
13290;82;82;4004
13290;82;82;4846
13290;82;82;5214
13290;82;82;5283
13290;82;82;5522
13290;82;82;5786
13290;82;82;6564
13291;82;82;1164
13291;82;82;1347
13291;82;82;2056
13291;82;82;2401
13291;82;82;2970
13291;82;82;3532
13291;82;82;3684
13291;82;82;3775
13291;82;82;4489
13291;82;82;4803
13291;82;82;5553
13291;82;82;5672
13291;82;82;5674
13291;82;82;5742
13291;82;82;6086
13291;82;82;6570
13292;82;82;1122
13292;82;82;1162
13292;82;82;1642
13292;82;82;1925
13292;82;82;2161
13292;82;82;2243
13292;82;82;2630
13292;82;82;3283
13292;82;82;3777
13292;82;82;3955
13292;82;82;4037
13292;82;82;4710
13292;82;82;5026
13292;82;82;5484
13292;82;82;5785
13293;82;82;851
13293;82;82;1458
13293;82;82;1460
13293;82;82;1852
13293;82;82;2083
13293;82;82;2140
13293;82;82;3042
13293;82;82;3596
13293;82;82;5126
13293;82;82;5150
13293;82;82;5282
13293;82;82;6571
13294;82;82;746
13294;82;82;962
13294;82;82;1314
13294;82;82;1923
13294;82;82;2627
13294;82;82;2826
13294;82;82;2884
13294;82;82;3287
13294;82;82;3369
13294;82;82;4262
13294;82;82;4490
13294;82;82;5386
13295;82;82;1684
13295;82;82;1761
13295;82;82;1827
13295;82;82;2431
13295;82;82;2433
13295;82;82;2629
13295;82;82;2862
13295;82;82;3442
13295;82;82;3491
13295;82;82;3523
13295;82;82;3612
13295;82;82;4535
13295;82;82;4589
13295;82;82;4891
13295;82;82;5181
13295;82;82;6072
13295;82;82;6101
13295;82;82;6150
13295;82;82;6248
13295;82;82;6394
13296;82;82;800
13296;82;82;1136
13296;82;82;1148
13296;82;82;1196
13296;82;82;1874
13296;82;82;1878
13296;82;82;3284
13296;82;82;3555
13296;82;82;4166
13296;82;82;4965
13296;82;82;5580
13296;82;82;6060
13296;82;82;6122
13297;82;82;774
13297;82;82;802
13297;82;82;1407
13297;82;82;2191
13297;82;82;3080
13297;82;82;3082
13297;82;82;3157
13297;82;82;3922
13297;82;82;4103
13297;82;82;4209
13297;82;82;4491
13297;82;82;5005
13297;82;82;5090
13297;82;82;5446
13297;82;82;5890
13297;82;82;6247
13298;82;82;1316
13298;82;82;1920
13298;82;82;3031
13298;82;82;3288
13298;82;82;3370
13298;82;82;3684
13298;82;82;3777
13298;82;82;3971
13298;82;82;3975
13298;82;82;4225
13298;82;82;4760
13298;82;82;5154
13298;82;82;5284
13298;82;82;5929
13299;82;82;152
13299;82;82;186
13299;82;82;463
13299;82;82;1009
13299;82;82;1222
13299;82;82;1344
13299;82;82;1514
13299;82;82;1726
13299;82;82;1783
13299;82;82;1785
13299;82;82;1805
13299;82;82;1880
13299;82;82;1926
13299;82;82;2082
13299;82;82;2628
13299;82;82;2825
13299;82;82;2935
13299;82;82;3475
13299;82;82;3526
13299;82;82;3779
13299;82;82;3827
13299;82;82;3959
13299;82;82;4067
13299;82;82;4144
13299;82;82;4165
13299;82;82;4883
13299;82;82;4907
13299;82;82;5104
13299;82;82;5609
13299;82;82;6197
13299;82;82;6238
13299;82;82;6562
13300;82;82;152
13300;82;82;186
13300;82;82;312
13300;82;82;504
13300;82;82;640
13300;82;82;810
13300;82;82;822
13300;82;82;1643
13300;82;82;2972
13300;82;82;4007
13300;82;82;4484
13300;82;82;4646
13300;82;82;5632
13301;82;82;152
13301;82;82;642
13301;82;82;1283
13301;82;82;1348
13301;82;82;3121
13301;82;82;3247
13301;82;82;3641
13301;82;82;4547
13301;82;82;4703
13301;82;82;4705
13301;82;82;6241
13301;82;82;6563
13302;82;82;152
13302;82;82;1828
13302;82;82;2403
13302;82;82;3046
13302;82;82;4372
13302;82;82;4794
13302;82;82;5450
13302;82;82;5726
13302;82;82;6556
13303;82;82;147
13303;82;82;181
13303;82;82;1685
13303;82;82;1764
13303;82;82;1879
13303;82;82;2108
13303;82;82;2110
13303;82;82;2192
13303;82;82;2793
13303;82;82;2884
13303;82;82;3491
13303;82;82;4485
13303;82;82;4649
13303;82;82;5286
13303;82;82;5558
13303;82;82;5585
13303;82;82;5769
13303;82;82;6564
13304;82;82;147
13304;82;82;181
13304;82;82;627
13304;82;82;658
13304;82;82;1123
13304;82;82;1315
13304;82;82;2058
13304;82;82;2525
13304;82;82;3706
13304;82;82;4594
13304;82;82;5166
13304;82;82;6004
13304;82;82;6090
13305;82;82;147
13305;82;82;181
13305;82;82;314
13305;82;82;500
13305;82;82;656
13305;82;82;791
13305;82;82;1034
13305;82;82;1180
13305;82;82;1554
13305;82;82;1604
13305;82;82;1921
13305;82;82;1989
13305;82;82;2161
13305;82;82;3161
13305;82;82;3201
13305;82;82;3207
13305;82;82;3362
13305;82;82;3644
13305;82;82;3779
13305;82;82;4079
13305;82;82;4373
13305;82;82;4484
13305;82;82;4810
13305;82;82;4822
13305;82;82;4966
13305;82;82;5008
13305;82;82;5091
13305;82;82;5636
13305;82;82;6327
13305;82;82;6329
13305;82;82;6565
13306;82;82;500
13306;82;82;1808
13306;82;82;2566
13306;82;82;3615
13306;82;82;4486
13306;82;82;5054
13306;82;82;5131
13306;82;82;5610
13306;82;82;5894
13307;82;82;480
13307;82;82;961
13307;82;82;1151
13307;82;82;1577
13307;82;82;2301
13307;82;82;3139
13307;82;82;4056
13307;82;82;4058
13307;82;82;6065
13307;82;82;6414
13308;82;82;338
13308;82;82;482
13308;82;82;498
13308;82;82;963
13308;82;82;1444
13308;82;82;1644
13308;82;82;2758
13308;82;82;2792
13308;82;82;2829
13308;82;82;2937
13308;82;82;3292
13308;82;82;3974
13308;82;82;3978
13308;82;82;4084
13308;82;82;4485
13308;82;82;5288
13308;82;82;6080
13308;82;82;6156
13309;82;82;1227
13309;82;82;1345
13309;82;82;2135
13309;82;82;2189
13309;82;82;2193
13309;82;82;2699
13309;82;82;3206
13309;82;82;3363
13309;82;82;3689
13309;82;82;3732
13309;82;82;3734
13309;82;82;4271
13309;82;82;4487
13309;82;82;5491
13309;82;82;5729
13309;82;82;6413
13310;82;82;174
13310;82;82;675
13310;82;82;1682
13310;82;82;1763
13310;82;82;1880
13310;82;82;2902
13310;82;82;3444
13310;82;82;3874
13310;82;82;4107
13310;82;82;4542
13310;82;82;4602
13310;82;82;5014
13310;82;82;5774
13310;82;82;6106
13310;82;82;6224
13311;82;82;174
13311;82;82;486
13311;82;82;488
13311;82;82;1282
13311;82;82;1349
13311;82;82;1686
13311;82;82;2023
13311;82;82;2061
13311;82;82;2162
13311;82;82;2360
13311;82;82;2565
13311;82;82;2626
13311;82;82;3559
13311;82;82;3848
13311;82;82;4486
13311;82;82;5131
13311;82;82;5295
13311;82;82;5974
13311;82;82;6498
13312;82;82;174
13312;82;82;488
13312;82;82;2086
13312;82;82;3012
13312;82;82;3644
13312;82;82;4171
13312;82;82;4274
13312;82;82;4765
13312;82;82;5109
13312;82;82;6256
13313;82;82;174
13313;82;82;801
13313;82;82;1495
13313;82;82;1603
13313;82;82;2300
13313;82;82;2759
13313;82;82;2761
13313;82;82;3290
13313;82;82;4601
13313;82;82;4969
13313;82;82;5223
13313;82;82;5419
13314;82;82;1166
13314;82;82;1316
13314;82;82;2700
13314;82;82;2726
13314;82;82;3122
13314;82;82;3530
13314;82;82;4898
13314;82;82;5754
13314;82;82;6255
13315;82;82;336
13315;82;82;469
13315;82;82;1122
13315;82;82;1164
13315;82;82;1464
13315;82;82;1499
13315;82;82;1704
13315;82;82;2138
13315;82;82;2190
13315;82;82;2194
13315;82;82;3049
13315;82;82;4044
13315;82;82;4149
13315;82;82;4170
13315;82;82;5588
13315;82;82;5795
13315;82;82;5864
13315;82;82;5898
13315;82;82;5939
13315;82;82;6007
13315;82;82;6009
13315;82;82;6097
13315;82;82;6274
13315;82;82;6490
13316;82;82;823
13316;82;82;1409
13316;82;82;1832
13316;82;82;2627
13316;82;82;2698
13316;82;82;3011
13316;82;82;3689
13316;82;82;3734
13316;82;82;4215
13316;82;82;4814
13316;82;82;4826
13316;82;82;5161
13316;82;82;5297
13316;82;82;5732
13316;82;82;6246
13317;82;82;811
13317;82;82;813
13317;82;82;821
13317;82;82;1194
13317;82;82;1445
13317;82;82;2060
13317;82;82;2821
13317;82;82;2889
13317;82;82;2939
13317;82;82;3291
13317;82;82;3618
13317;82;82;4333
13317;82;82;5260
13317;82;82;6040
13317;82;82;6236
13317;82;82;6491
13317;82;82;6499
13318;82;82;844
13318;82;82;1683
13318;82;82;1766
13318;82;82;2188
13318;82;82;2322
13318;82;82;2506
13318;82;82;3125
13318;82;82;3162
13318;82;82;3850
13318;82;82;5017
13318;82;82;5096
13318;82;82;5617
13319;82;82;1136
13319;82;82;1138
13319;82;82;1150
13319;82;82;1687
13319;82;82;2408
13319;82;82;2727
13319;82;82;5455
13319;82;82;6085
13320;82;82;144
13320;82;82;154
13320;82;82;320
13320;82;82;1228
13320;82;82;3036
13320;82;82;3760
13320;82;82;4060
13320;82;82;4232
13320;82;82;4286
13320;82;82;4334
13320;82;82;4653
13320;82;82;5682
13320;82;82;5836
13320;82;82;6406
13320;82;82;6424
13320;82;82;6570
13320;82;82;6586
13321;82;82;144
13321;82;82;154
13321;82;82;320
13321;82;82;641
13321;82;82;962
13321;82;82;1808
13321;82;82;2191
13321;82;82;2628
13321;82;82;2699
13321;82;82;3178
13321;82;82;3292
13321;82;82;3827
13321;82;82;4088
13321;82;82;4389
13321;82;82;5035
13321;82;82;5037
13321;82;82;5299
13321;82;82;5757
13321;82;82;6162
13321;82;82;6568
13322;82;82;154
13322;82;82;322
13322;82;82;643
13322;82;82;1496
13322;82;82;2797
13322;82;82;3496
13322;82;82;3711
13322;82;82;4552
13322;82;82;5173
13322;82;82;5262
13322;82;82;6571
13322;82;82;6587
13323;82;82;154
13323;82;82;322
13323;82;82;330
13323;82;82;794
13323;82;82;1253
13323;82;82;3374
13323;82;82;3411
13323;82;82;3413
13323;82;82;3647
13323;82;82;4012
13323;82;82;4111
13323;82;82;4333
13323;82;82;4393
13323;82;82;4656
13323;82;82;4721
13323;82;82;4771
13323;82;82;5735
13323;82;82;6321
13323;82;82;6496
13323;82;82;6569
13324;82;82;330
13324;82;82;659
13324;82;82;1500
13324;82;82;1831
13324;82;82;2730
13324;82;82;4390
13324;82;82;4599
13324;82;82;5136
13324;82;82;5162
13324;82;82;5459
13324;82;82;6338
13324;82;82;6572
13324;82;82;6588
13325;82;82;141
13325;82;82;189
13325;82;82;328
13325;82;82;628
13325;82;82;657
13325;82;82;1167
13325;82;82;1744
13325;82;82;2529
13325;82;82;3293
13325;82;82;3541
13325;82;82;3832
13325;82;82;3854
13325;82;82;5114
13325;82;82;5618
13325;82;82;5821
13325;82;82;5958
13325;82;82;6231
13325;82;82;6497
13326;82;82;328
13326;82;82;1444
13326;82;82;1684
13326;82;82;2696
13326;82;82;2700
13326;82;82;2889
13326;82;82;4114
13326;82;82;4334
13326;82;82;4394
13326;82;82;4770
13326;82;82;5020
13326;82;82;5498
13327;82;82;505
13327;82;82;1123
13327;82;82;1648
13327;82;82;2192
13327;82;82;2796
13327;82;82;3375
13327;82;82;3412
13327;82;82;3414
13327;82;82;3694
13327;82;82;4391
13327;82;82;4803
13327;82;82;4816
13327;82;82;4830
13327;82;82;5266
13327;82;82;5685
13327;82;82;5940
13328;82;82;1195
13328;82;82;1811
13328;82;82;2112
13328;82;82;2363
13328;82;82;3050
13328;82;82;3829
13328;82;82;5758
13328;82;82;6045
13328;82;82;6101
13329;82;82;172
13329;82;82;1084
13329;82;82;1724
13329;82;82;2167
13329;82;82;2731
13329;82;82;3532
13329;82;82;3966
13329;82;82;4894
13329;82;82;4920
13329;82;82;5038
13329;82;82;5040
13329;82;82;5398
13329;82;82;6264
13329;82;82;6587
13330;82;82;172
13330;82;82;676
13330;82;82;804
13330;82;82;1153
13330;82;82;1607
13330;82;82;1726
13330;82;82;2410
13330;82;82;3606
13330;82;82;4386
13330;82;82;4392
13330;82;82;6088
13331;82;82;172
13331;82;82;1137
13331;82;82;1139
13331;82;82;2087
13331;82;82;2697
13331;82;82;2701
13331;82;82;3126
13331;82;82;3376
13331;82;82;4175
13331;82;82;4980
13331;82;82;5103
13331;82;82;6588
13332;82;82;172
13332;82;82;501
13332;82;82;824
13332;82;82;942
13332;82;82;1040
13332;82;82;1286
13332;82;82;2252
13332;82;82;2571
13332;82;82;2832
13332;82;82;2870
13332;82;82;3620
13332;82;82;3834
13332;82;82;3856
13332;82;82;4676
13332;82;82;4714
13332;82;82;4982
13332;82;82;5268
13332;82;82;6282
13333;82;82;812
13333;82;82;814
13333;82;82;822
13333;82;82;876
13333;82;82;898
13333;82;82;1501
13333;82;82;1768
13333;82;82;4015
13333;82;82;4387
13333;82;82;5782
13333;82;82;6256
13333;82;82;6589
13334;82;82;845
13334;82;82;2139
13334;82;82;2509
13334;82;82;3208
13334;82;82;3214
13334;82;82;5598
13334;82;82;6168
13334;82;82;6356
13334;82;82;6427
13335;82;82;149
13335;82;82;179
13335;82;82;481
13335;82;82;499
13335;82;82;963
13335;82;82;1256
13335;82;82;1316
13335;82;82;1411
13335;82;82;1445
13335;82;82;1649
13335;82;82;1927
13335;82;82;2168
13335;82;82;2947
13335;82;82;2984
13335;82;82;3129
13335;82;82;3166
13335;82;82;3377
13335;82;82;3831
13335;82;82;4078
13335;82;82;4221
13335;82;82;5065
13335;82;82;5761
13335;82;82;6016
13335;82;82;6018
13335;82;82;6044
13335;82;82;6074
13335;82;82;6590
13336;82;82;149
13336;82;82;179
13336;82;82;483
13336;82;82;1788
13336;82;82;1858
13336;82;82;2306
13336;82;82;2698
13336;82;82;3970
13336;82;82;4388
13336;82;82;4611
13336;82;82;5944
13336;82;82;6426
13337;82;82;149
13337;82;82;156
13337;82;82;179
13337;82;82;2570
13337;82;82;2764
13337;82;82;2766
13337;82;82;4280
13337;82;82;4386
13337;82;82;4396
13337;82;82;4776
13337;82;82;5141
13337;82;82;5297
13337;82;82;5363
13337;82;82;6583
13338;82;82;156
13338;82;82;1534
13338;82;82;1606
13338;82;82;2253
13338;82;82;3213
13338;82;82;4820
13338;82;82;4834
13339;82;82;156
13339;82;82;487
13339;82;82;489
13339;82;82;1012
13339;82;82;1124
13339;82;82;1196
13339;82;82;2041
13339;82;82;2249
13339;82;82;3836
13339;82;82;4118
13339;82;82;4389
13339;82;82;4610
13339;82;82;4983
13339;82;82;6050
13339;82;82;6108
13339;82;82;6584
13340;82;82;156
13340;82;82;184
13340;82;82;2142
13340;82;82;2824
13340;82;82;2894
13340;82;82;3090
13340;82;82;3545
13340;82;82;3716
13340;82;82;4283
13340;82;82;4387
13340;82;82;4397
13340;82;82;5180
13340;82;82;5787
13340;82;82;5875
13341;82;82;184
13341;82;82;1646
13341;82;82;1748
13341;82;82;2326
13341;82;82;2412
13341;82;82;2699
13341;82;82;2801
13341;82;82;2836
13341;82;82;3053
13341;82;82;3741
13341;82;82;3743
13341;82;82;3883
13341;82;82;3935
13341;82;82;5234
13341;82;82;5464
13341;82;82;5697
13341;82;82;5828
13341;82;82;6093
13341;82;82;6436
13341;82;82;6585
13341;82;82;6598
13342;82;82;642
13342;82;82;1152
13342;82;82;1285
13342;82;82;1502
13342;82;82;1928
13342;82;82;2305
13342;82;82;6330
13343;82;82;692
