N, s, D, AD
3726,1732,43,28.77825503355705
3727,259,43,28.782071926999464
3727,1439,43,28.782071926999464
3728,868,43,28.785886772202844
3728,1510,43,28.785886772202844
3729,1562,43,28.78969957081545
3730,348,43,28.793510324483776
3730,762,43,28.793510324483776
3731,423,43,28.797319034852546
3731,1129,43,28.797319034852546
3732,1648,43,28.80112570356473
3733,1388,43,28.80493033226152
3733,1611,43,28.80493033226152
3734,520,43,28.808732922582372
3734,1272,43,28.808732922582372
3735,607,43,28.81253347616497
3735,763,43,28.81253347616497
3736,90,43,28.816331994645246
3736,1476,43,28.816331994645246
3737,957,43,28.820128479657388
3737,1273,43,28.820128479657388
3738,84,43,28.823922932833824
3738,1216,43,28.823922932833824
3739,84,43,28.827715355805243
3739,1825,43,28.827715355805243
3740,88,43,28.831505750200588
3741,86,43,28.83529411764706
3741,88,43,28.83529411764706
3741,173,43,28.83529411764706
3741,175,43,28.83529411764706
3741,260,43,28.83529411764706
3741,262,43,28.83529411764706
3741,347,43,28.83529411764706
3741,349,43,28.83529411764706
3741,434,43,28.83529411764706
3741,436,43,28.83529411764706
3741,521,43,28.83529411764706
3741,523,43,28.83529411764706
3741,608,43,28.83529411764706
3741,610,43,28.83529411764706
3741,695,43,28.83529411764706
3741,697,43,28.83529411764706
3741,782,43,28.83529411764706
3741,784,43,28.83529411764706
3741,869,43,28.83529411764706
3741,871,43,28.83529411764706
3741,956,43,28.83529411764706
3741,958,43,28.83529411764706
3741,1043,43,28.83529411764706
3741,1045,43,28.83529411764706
3741,1130,43,28.83529411764706
3741,1132,43,28.83529411764706
3741,1217,43,28.83529411764706
3741,1219,43,28.83529411764706
3741,1304,43,28.83529411764706
3741,1306,43,28.83529411764706
3741,1391,43,28.83529411764706
3741,1393,43,28.83529411764706
3741,1478,43,28.83529411764706
3741,1480,43,28.83529411764706
3741,1565,43,28.83529411764706
3741,1567,43,28.83529411764706
3741,1652,43,28.83529411764706
3741,1654,43,28.83529411764706
3741,1739,43,28.83529411764706
3741,1741,43,28.83529411764706
3741,1826,43,28.83529411764706
3741,1828,43,28.83529411764706
3742,86,43,28.839080459770116
3743,1277,43,28.84286477819348
3743,1829,43,28.84286477819348
3744,1220,43,28.84664707453914
3745,767,43,28.85042735042735
3745,957,43,28.85042735042735
3746,1482,43,28.854205607476636
3747,611,43,28.85798184730379
3747,1619,43,28.85798184730379
3748,524,43,28.861756071523885
3749,427,43,28.865528281750265
3749,1396,43,28.865528281750265
3750,1658,43,28.86929847959456
3751,1133,43,28.873066666666666
3752,348,43,28.87683284457478
3761,1313,43,28.91063829787234
3761,1796,43,28.91063829787234
3762,176,43,28.914384472214838
3763,174,43,28.91812865497076
3763,1795,43,28.91812865497076
3764,1312,43,28.921870847727877
3765,598,43,28.925611052072263
3765,787,43,28.925611052072263
3766,1052,43,28.929349269588315
3767,437,43,28.933085501858734
3767,1112,43,28.933085501858734
3768,700,43,28.93681975046456
3769,256,43,28.940552016985137
3769,1752,43,28.940552016985137
3770,262,43,28.944282302998143
3771,878,43,28.948010610079574
3771,1456,43,28.948010610079574
3772,1580,43,28.951736939803766
3773,352,43,28.955461293743372
3774,1142,43,28.959183673469386
3775,428,43,28.96290408055114
3775,1667,43,28.96290408055114
3776,1404,43,28.966622516556292
3777,526,43,28.970338983050848
3777,1630,43,28.970338983050848
3778,614,43,28.974053481599153
3779,772,43,28.977766013763897
3779,1493,43,28.977766013763897
3780,968,43,28.98147658110611
3781,1230,43,28.985185185185184
3781,1288,43,28.985185185185184
3782,1846,43,28.988891827558845
3783,85,43,28.992596509783183
3783,89,43,28.992596509783183
3785,87,43,29.
3786,1850,44,29.003963011889034
3787,1234,44,29.007923930269413
3787,1292,44,29.007923930269413
3788,968,44,29.011882756799576
3789,776,44,29.01583949313622
3789,1499,44,29.01583949313622
3790,618,44,29.019794140934284
3791,530,44,29.023746701846967
3791,1638,44,29.023746701846967
3792,1412,44,29.02769717752572
3793,432,44,29.031645569620252
3793,1677,44,29.031645569620252
3794,1146,44,29.03559187977854
3795,352,44,29.03953610964681
3796,1588,44,29.043478260869566
3797,882,44,29.047418335089567
3797,1468,44,29.047418335089567
3798,266,44,29.051356333947854
3799,260,44,29.05529225908373
3799,1768,44,29.05529225908373
3800,708,44,29.059226112134773
3801,443,44,29.063157894736843
3801,1124,44,29.063157894736843
3802,1060,44,29.067087608524073
3803,606,44,29.07101525512888
3803,797,44,29.07101525512888
3804,1328,44,29.074940836181963
3805,178,44,29.0788643533123
3805,1817,44,29.0788643533123
3806,176,44,29.082785808147175
3807,1327,44,29.08670520231214
3807,1816,44,29.08670520231214
3808,796,44,29.09062253743105
3809,605,44,29.09453781512605
3809,1064,44,29.09453781512605
3810,442,44,29.09845103701759
3811,708,44,29.10236220472441
3811,1125,44,29.10236220472441
3812,1772,44,29.106271319863552
3813,259,44,29.110178384050368
3813,265,44,29.110178384050368
3814,888,44,29.114083398898504
3815,1473,44,29.117986366019927
3815,1598,44,29.117986366019927
3816,356,44,29.1218872870249
3817,1155,44,29.12578616352201
3818,1686,44,29.129682997118156
3819,433,44,29.133577789418545
3819,1420,44,29.133577789418545
3820,532,44,29.13747054202671
3821,621,44,29.141361256544503
3821,1649,44,29.141361256544503
3822,1510,44,29.145249934572103
3823,781,44,29.149136577708006
3823,979,44,29.149136577708006
3824,1244,44,29.153021187549044
3825,1303,44,29.156903765690377
3825,1867,44,29.156903765690377
3826,90,44,29.16078431372549
3827,86,44,29.16466283324621
3828,86,44,29.168539325842698
3828,88,44,29.168539325842698
3828,260,44,29.168539325842698
3828,262,44,29.168539325842698
3828,434,44,29.168539325842698
3828,436,44,29.168539325842698
3828,608,44,29.168539325842698
3828,610,44,29.168539325842698
3828,782,44,29.168539325842698
3828,784,44,29.168539325842698
3828,1130,44,29.168539325842698
3828,1132,44,29.168539325842698
3828,1304,44,29.168539325842698
3828,1306,44,29.168539325842698
3828,1478,44,29.168539325842698
3828,1480,44,29.168539325842698
3828,1652,44,29.168539325842698
3828,1654,44,29.168539325842698
3828,1826,44,29.168539325842698
3828,1828,44,29.168539325842698
3829,88,44,29.17241379310345
3829,1871,44,29.17241379310345
3830,1248,44,29.176286236615304
3831,979,44,29.180156657963447
3831,1307,44,29.180156657963447
3831,1872,44,29.180156657963447
3832,1516,44,29.1840250587314
3833,625,44,29.187891440501044
3833,785,44,29.187891440501044
3833,936,44,29.187891440501044
3833,1249,44,29.187891440501044
3834,536,44,29.191755804852598
3835,980,44,29.19561815336463
3835,1428,44,29.19561815336463
3835,1657,44,29.19561815336463
3836,1696,44,29.19947848761408
3837,437,44,29.203336809176225
3837,1159,44,29.203336809176225
3837,1518,44,29.203336809176225
3838,356,44,29.20719311962471
3839,626,44,29.21104742053153
3839,1110,44,29.21104742053153
3839,1606,44,29.21104742053153
3840,892,44,29.214899713467048
3841,269,44,29.21875
3841,537,44,29.21875
3841,1452,44,29.21875
3841,1485,44,29.21875
3842,1788,44,29.222598281697476
3843,263,44,29.226444560124936
3843,716,44,29.226444560124936
3843,1431,44,29.226444560124936
3844,448,44,29.230288836846213
3845,1072,44,29.234131113423516
3845,1137,44,29.234131113423516
3845,1700,44,29.234131113423516
3846,806,44,29.237971391417425
3847,341,44,29.241809672386896
3847,613,44,29.241809672386896
3847,1162,44,29.241809672386896
3847,1343,44,29.241809672386896
3848,180,44,29.245645957889263
3849,178,44,29.24948024948025
3849,357,44,29.24948024948025
3849,1838,44,29.24948024948025
3850,1342,44,29.25331254871395
3851,600,44,29.257142857142856
3851,805,44,29.257142857142856
3851,1611,44,29.257142857142856
3851,1837,44,29.257142857142856
3852,1076,44,29.260971176317838
3853,447,44,29.264797507788163
3853,612,44,29.264797507788163
3853,895,44,29.264797507788163
3853,1369,44,29.264797507788163
3854,716,44,29.26862185310148
3855,270,44,29.27244421380384
3855,1138,44,29.27244421380384
3855,1792,44,29.27244421380384
3856,268,44,29.276264591439688
3857,262,44,29.280082987551868
3857,898,44,29.280082987551868
3857,1199,44,29.280082987551868
3857,1795,44,29.280082987551868
3858,1616,44,29.28389940368162
3859,360,44,29.287713841368586
3859,687,44,29.287713841368586
3859,719,44,29.287713841368586
3859,1490,44,29.287713841368586
3860,1168,44,29.291526302150817
3861,450,44,29.295336787564768
3861,1705,44,29.295336787564768
3862,1436,44,29.299145299145298
3863,438,44,29.302951838425685
3863,538,44,29.302951838425685
3863,1077,44,29.302951838425685
3863,1632,44,29.302951838425685
3864,628,44,29.306756406937613
3865,810,44,29.31055900621118
3865,1527,44,29.31055900621118
3865,1668,44,29.31055900621118
3866,990,44,29.314359637774903
3867,790,44,29.318158303155716
3867,1258,44,29.318158303155716
3867,1350,44,29.318158303155716
3868,1888,44,29.321955003878976
3869,91,44,29.32574974146846
3869,171,44,29.32574974146846
3869,181,44,29.32574974146846
3869,1318,44,29.32574974146846
3871,87,44,29.333333333333332
3871,89,44,29.333333333333332
3871,173,44,29.333333333333332
3871,179,44,29.333333333333332
3872,87,44,29.33712219064841
3872,89,44,29.33712219064841
3872,263,44,29.33712219064841
3872,265,44,29.33712219064841
3872,439,44,29.33712219064841
3872,441,44,29.33712219064841
3872,615,44,29.33712219064841
3872,617,44,29.33712219064841
3872,791,44,29.33712219064841
3872,793,44,29.33712219064841
3872,1143,44,29.33712219064841
3872,1145,44,29.33712219064841
3872,1319,44,29.33712219064841
3872,1321,44,29.33712219064841
3872,1495,44,29.33712219064841
3872,1497,44,29.33712219064841
3872,1671,44,29.33712219064841
3872,1673,44,29.33712219064841
3872,1847,44,29.33712219064841
3872,1849,44,29.33712219064841
3872,1892,44,29.33712219064841
3873,87,44,29.34090909090909
3873,89,44,29.34090909090909
3873,1262,44,29.34090909090909
3873,1350,44,29.34090909090909
3874,946,44,29.344694035631292
3875,810,44,29.348477026329377
3875,1320,44,29.348477026329377
3877,792,44,29.356037151702786
3877,1083,44,29.356037151702786
3877,1121,44,29.356037151702786
3877,1636,44,29.356037151702786
3878,1466,44,29.35981428939902
3879,450,44,29.363589479112946
3879,1674,44,29.363589479112946
3881,344,44,29.371134020618555
3881,440,44,29.371134020618555
3881,689,44,29.371134020618555
3881,721,44,29.371134020618555
3883,605,44,29.378670788253476
3883,1209,44,29.378670788253476
3883,1805,44,29.378670788253476
3884,1380,44,29.38243626062323
3885,270,44,29.386199794026776
3885,1500,44,29.386199794026776
3886,1208,44,29.38996138996139
3887,264,44,29.3937210499228
3887,692,44,29.3937210499228
3887,905,44,29.3937210499228
3887,1383,44,29.3937210499228
3889,604,44,29.401234567901234
3889,1148,44,29.401234567901234
3889,1629,44,29.401234567901234
3889,1643,44,29.401234567901234
3891,363,44,29.408740359897173
3891,618,44,29.408740359897173
3892,172,44,29.41249036237471
3893,174,44,29.41623843782117
3893,347,44,29.41623843782117
3893,1178,44,29.41623843782117
3893,1857,44,29.41623843782117
3895,1720,44,29.423728813559322
3895,1860,44,29.423728813559322
3896,1644,44,29.42747111681643
3897,621,44,29.431211498973305
3897,1449,44,29.431211498973305
3898,692,44,29.434949961508853
3899,543,44,29.438686505900463
3899,1153,44,29.438686505900463
3899,1214,44,29.438686505900463
3899,1472,44,29.438686505900463
3901,267,44,29.446153846153845
3901,634,44,29.446153846153845
3901,1126,44,29.446153846153845
3901,1388,44,29.446153846153845
3902,606,44,29.44988464496283
3903,1509,44,29.453613531522297
3903,1542,44,29.453613531522297
3904,348,44,29.457340507302074
3905,1000,44,29.46106557377049
3907,445,44,29.468509984639017
3907,956,44,29.468509984639017
3907,1271,44,29.468509984639017
3907,1475,44,29.468509984639017
3908,1128,44,29.47222933196826
3909,1689,44,29.47594677584442
3909,1908,44,29.47594677584442
3911,92,44,29.483375959079282
3911,801,44,29.483375959079282
3911,957,44,29.483375959079282
3911,1913,44,29.483375959079282
3913,86,44,29.49079754601227
3913,1335,44,29.49079754601227
3913,1914,44,29.49079754601227
3914,86,44,29.494505494505493
3915,90,44,29.498211548288197
3916,88,44,29.50191570881226
3916,90,44,29.50191570881226
3916,266,44,29.50191570881226
3916,268,44,29.50191570881226
3916,444,44,29.50191570881226
3916,446,44,29.50191570881226
3916,622,44,29.50191570881226
3916,624,44,29.50191570881226
3916,800,44,29.50191570881226
3916,802,44,29.50191570881226
3916,1156,44,29.50191570881226
3916,1158,44,29.50191570881226
3916,1334,44,29.50191570881226
3916,1336,44,29.50191570881226
3916,1512,44,29.50191570881226
3916,1514,44,29.50191570881226
3916,1690,44,29.50191570881226
3916,1692,44,29.50191570881226
3916,1868,44,29.50191570881226
3916,1870,44,29.50191570881226
3917,88,44,29.50561797752809
3917,1914,44,29.50561797752809
3919,957,44,29.51301684532925
3919,1335,44,29.51301684532925
3921,801,44,29.520408163265305
3922,1134,44,29.524100994644222
3923,1483,44,29.52779194288628
3923,1693,44,29.52779194288628
3925,445,44,29.535168195718654
3926,348,44,29.538853503184715
3928,612,44,29.54621848739496
3929,1396,44,29.54989816700611
3929,1517,44,29.54989816700611
3931,267,44,29.557251908396946
3931,1222,44,29.557251908396946
3932,700,44,29.560925973034852
3933,1161,44,29.564598168870802
3934,1662,44,29.568268497330283
3935,625,44,29.571936959837316
3937,174,44,29.579268292682926
3937,1878,44,29.579268292682926
3938,176,44,29.58293116586233
3939,1881,44,29.58659217877095
3941,628,44,29.593908629441625
3941,1663,44,29.593908629441625
3943,700,44,29.601217656012178
3943,1166,44,29.601217656012178
3944,1228,44,29.604869388790263
3945,270,44,29.608519269776878
3946,1404,44,29.61216730038023
3947,613,44,29.615813482007095
3947,1526,44,29.615813482007095
3949,352,44,29.623100303951368
3951,450,44,29.630379746835445
3952,1492,44,29.63401670463174
3953,1141,44,29.63765182186235
3953,1708,44,29.63765182186235
3955,810,44,29.644916540212442
3956,968,44,29.648546144121365
3957,1350,44,29.652173913043477
3958,1936,44,29.655799848369977
3959,87,44,29.659423951490652
3959,91,44,29.659423951490652
3961,89,44,29.666666666666668
3962,1936,45,29.670537742994192
3963,1350,45,29.674406865219588
3964,968,45,29.678274034822106
3965,810,45,29.682139253279516
3965,1292,45,29.682139253279516
3967,1147,45,29.689863842662632
3967,1712,45,29.689863842662632
3968,1500,45,29.693723216536426
3969,450,45,29.697580645161292
3971,352,45,29.70528967254408
3973,619,45,29.71299093655589
3973,1534,45,29.71299093655589
3974,1412,45,29.71683866096149
3975,270,45,29.720684448917968
3976,1236,45,29.724528301886792
3977,708,45,29.728370221327967
3977,1174,45,29.728370221327967
3979,632,45,29.73604826546003
3979,1681,45,29.73604826546003
3981,1899,45,29.743718592964825
3982,176,45,29.74755086661643
3983,178,45,29.751381215469614
3983,1902,45,29.751381215469614
3985,635,45,29.759036144578314
3986,1682,45,29.762860727728985
3987,1179,45,29.76668339187155
3988,708,45,29.77050413844996
3989,273,45,29.77432296890672
3989,1242,45,29.77432296890672
3991,1420,45,29.781954887218046
3991,1543,45,29.781954887218046
3992,620,45,29.78576797795039
3994,356,45,29.793388429752067
3995,455,45,29.797195793690534
3997,1509,45,29.804804804804803
3997,1727,45,29.804804804804803
3998,1154,45,29.80860645484113
3999,819,45,29.81240620310155
4001,979,45,29.82
4001,1365,45,29.82
4003,92,45,29.82758620689655
4003,1958,45,29.82758620689655
4004,88,45,29.831376467649264
4005,88,45,29.835164835164836
4005,90,45,29.835164835164836
4005,177,45,29.835164835164836
4005,179,45,29.835164835164836
4005,355,45,29.835164835164836
4005,357,45,29.835164835164836
4005,622,45,29.835164835164836
4005,624,45,29.835164835164836
4005,711,45,29.835164835164836
4005,713,45,29.835164835164836
4005,978,45,29.835164835164836
